PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.4508287784959398E-009   2.1049041445120207E-009   3.0538555088334157E-009   4.4306214575838816E-009   6.4280731172843209E-009   9.3260334688321995E-009   1.3530477745798068E-008   1.9630406500402714E-008   2.8480358684358022E-008   4.1320124001153370E-008   5.9948425031894094E-008   8.6974900261778356E-008   1.2618568830660210E-007   1.8307382802953678E-007   2.6560877829466870E-007   3.8535285937105315E-007   5.5908101825122239E-007   8.1113083078968731E-007   1.1768119524349981E-006   1.7073526474706905E-006   2.4770763559917115E-006   3.5938136638046262E-006   5.2140082879996849E-006   7.5646332755462914E-006   1.0974987654930569E-005   1.5922827933410941E-005   2.3101297000831580E-005   3.3516026509388410E-005   4.8626015800653536E-005   7.0548023107186455E-005   1.0235310218990269E-004   1.4849682622544667E-004   2.1544346900318823E-004   3.1257158496882353E-004   4.5348785081285824E-004   6.5793322465756835E-004   9.5454845666183481E-004   1.3848863713938717E-003   2.0092330025650459E-003   2.9150530628251760E-003   4.2292428743894986E-003   6.1359072734131761E-003   8.9021508544503934E-003   1.2915496650148829E-002   1.8738174228603830E-002   2.7185882427329403E-002   3.9442060594376556E-002   5.7223676593502207E-002   8.3021756813197525E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
  0.99999999999999989        1.0768843285925549        1.1642787193942459        1.2640246654080958        1.3783565426534774        1.5099999999999998     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00  1.0581287E+01 -3.0074693E+00 -3.0074694E+00  1.4418369E+01 -3.0074647E+00 -3.0074647E+00  1.0581285E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1059682E+00 -3.8631255E+00 -3.8631255E+00  1.5547569E-01 -3.8631223E+00 -3.8631223E+00  9.1059682E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1160983E+00 -3.7441744E+00 -3.7441744E+00  1.4595025E+00 -3.7441707E+00 -3.7441707E+00  9.1160983E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1757801E+00 -3.5782699E+00 -3.5782699E+00  3.2912091E+00 -3.5782658E+00 -3.5782658E+00  9.1757800E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.2960161E+00 -3.3542959E+00 -3.3542960E+00  5.8270943E+00 -3.3542914E+00 -3.3542915E+00  9.2960160E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.4888594E+00 -3.0600885E+00 -3.0600886E+00  9.2969926E+00 -3.0600836E+00 -3.0600836E+00  9.4888594E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.7674872E+00 -2.6823624E+00 -2.6823624E+00  1.3993358E+01 -2.6823570E+00 -2.6823570E+00  9.7674872E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3750142E+00 -3.5069910E+00 -3.5069910E+00  1.6076199E-01 -3.5069862E+00 -3.5069862E+00  8.3750135E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3888695E+00 -3.3934336E+00 -3.3934336E+00  1.4341005E+00 -3.3934284E+00 -3.3934284E+00  8.3888689E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4496684E+00 -3.2353135E+00 -3.2353136E+00  3.2173957E+00 -3.2353078E+00 -3.2353078E+00  8.4496679E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5674802E+00 -3.0224575E+00 -3.0224576E+00  5.6797166E+00 -3.0224513E+00 -3.0224513E+00  8.5674799E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7532842E+00 -2.7437847E+00 -2.7437848E+00  9.0396796E+00 -2.7437779E+00 -2.7437780E+00  8.7532839E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.0190360E+00 -2.3872401E+00 -2.3872402E+00  1.3573541E+01 -2.3872328E+00 -2.3872330E+00  9.0190358E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7047591E+00 -3.1811870E+00 -3.1811869E+00  1.6639470E-01 -3.1811812E+00 -3.1811811E+00  7.7047584E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7218704E+00 -3.0727333E+00 -3.0727333E+00  1.4093767E+00 -3.0727269E+00 -3.0727269E+00  7.7218697E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7834149E+00 -2.9220282E+00 -2.9220282E+00  3.1448348E+00 -2.9220211E+00 -2.9220211E+00  7.7834142E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.8985872E+00 -2.7197816E+00 -2.7197817E+00  5.5344410E+00 -2.7197738E+00 -2.7197738E+00  7.8985865E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.0773667E+00 -2.4559212E+00 -2.4559213E+00  8.7857444E+00 -2.4559126E+00 -2.4559127E+00  8.0773660E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3305781E+00 -2.1195312E+00 -2.1195313E+00  1.3159175E+01 -2.1195219E+00 -2.1195220E+00  8.3305774E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0901276E+00 -2.8832064E+00 -2.8832065E+00  1.7240486E-01 -2.8831982E+00 -2.8831984E+00  7.0901280E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1100672E+00 -2.7795881E+00 -2.7795882E+00  1.3853541E+00 -2.7795793E+00 -2.7795794E+00  7.1100677E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1720242E+00 -2.6359515E+00 -2.6359516E+00  3.0735478E+00 -2.6359419E+00 -2.6359421E+00  7.1720248E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2843749E+00 -2.4438329E+00 -2.4438330E+00  5.3913087E+00 -2.4438225E+00 -2.4438227E+00  7.2843755E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4561690E+00 -2.1940973E+00 -2.1940975E+00  8.5352940E+00 -2.1940861E+00 -2.1940864E+00  7.4561696E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.6971853E+00 -1.8768825E+00 -1.8768828E+00  1.2750504E+01 -1.8768705E+00 -1.8768708E+00  7.6971859E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5264649E+00 -2.6107561E+00 -2.6107562E+00  1.7882546E-01 -2.6107465E+00 -2.6107468E+00  6.5264662E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5488437E+00 -2.5117248E+00 -2.5117250E+00  1.3620586E+00 -2.5117142E+00 -2.5117145E+00  6.5488448E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6109158E+00 -2.3748317E+00 -2.3748319E+00  3.0035593E+00 -2.3748199E+00 -2.3748203E+00  6.6109168E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7202930E+00 -2.1923850E+00 -2.1923853E+00  5.2503645E+00 -2.1923721E+00 -2.1923725E+00  6.7202939E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8851620E+00 -1.9561198E+00 -1.9561202E+00  8.2884346E+00 -1.9561058E+00 -1.9561063E+00  6.8851629E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1143363E+00 -1.6571464E+00 -1.6571468E+00  1.2347762E+01 -1.6571312E+00 -1.6571317E+00  7.1143371E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0095059E+00 -2.3617456E+00 -2.3617461E+00  1.8569547E-01 -2.3617323E+00 -2.3617328E+00  6.0095056E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0339687E+00 -2.2670710E+00 -2.2670715E+00  1.3395225E+00 -2.2670564E+00 -2.2670569E+00  6.0339684E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0958901E+00 -2.1366158E+00 -2.1366164E+00  2.9349008E+00 -2.1365999E+00 -2.1366005E+00  6.0958899E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2021687E+00 -1.9634082E+00 -1.9634088E+00  5.1116586E+00 -1.9633909E+00 -1.9633916E+00  6.2021685E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3601915E+00 -1.7399894E+00 -1.7399902E+00  8.0452748E+00 -1.7399708E+00 -1.7399715E+00  6.3601913E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5778819E+00 -1.4583662E+00 -1.4583670E+00  1.1951176E+01 -1.4583461E+00 -1.4583469E+00  6.5778818E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5353222E+00 -2.1342603E+00 -2.1342608E+00  1.9305676E-01 -2.1342435E+00 -2.1342441E+00  5.5353217E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5615466E+00 -2.0437287E+00 -2.0437293E+00  1.3177825E+00 -2.0437102E+00 -2.0437110E+00  5.5615460E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6230813E+00 -1.9194241E+00 -1.9194248E+00  2.8676093E+00 -1.9194039E+00 -1.9194047E+00  5.6230807E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7261609E+00 -1.7550447E+00 -1.7550454E+00  4.9752471E+00 -1.7550227E+00 -1.7550236E+00  5.7261604E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8774327E+00 -1.5438777E+00 -1.5438785E+00  7.8059256E+00 -1.5438538E+00 -1.5438548E+00  5.8774321E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0840012E+00 -1.2787543E+00 -1.2787551E+00  1.1560963E+01 -1.2787285E+00 -1.2787296E+00  6.0840007E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1003042E+00 -1.9265534E+00 -1.9265539E+00  2.0095746E-01 -1.9265316E+00 -1.9265321E+00  5.1003042E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1279973E+00 -1.8399670E+00 -1.8399676E+00  1.2968824E+00 -1.8399431E+00 -1.8399437E+00  5.1279974E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1889366E+00 -1.7215426E+00 -1.7215433E+00  2.8017300E+00 -1.7215165E+00 -1.7215172E+00  5.1889368E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2887395E+00 -1.5656012E+00 -1.5656020E+00  4.8411939E+00 -1.5655728E+00 -1.5655736E+00  5.2887397E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4333701E+00 -1.3661186E+00 -1.3661195E+00  7.5705025E+00 -1.3660878E+00 -1.3660888E+00  5.4333703E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6291810E+00 -1.1166835E+00 -1.1166845E+00  1.1177340E+01 -1.1166504E+00 -1.1166514E+00  5.6291812E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7011524E+00 -1.7370422E+00 -1.7370430E+00  2.0945096E-01 -1.7370138E+00 -1.7370147E+00  4.7011523E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7300473E+00 -1.6542163E+00 -1.6542173E+00  1.2768733E+00 -1.6541851E+00 -1.6541861E+00  4.7300472E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7902060E+00 -1.5414165E+00 -1.5414175E+00  2.7373167E+00 -1.5413824E+00 -1.5413836E+00  4.7902059E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8866733E+00 -1.3935413E+00 -1.3935424E+00  4.7095720E+00 -1.3935043E+00 -1.3935056E+00  4.8866732E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0247840E+00 -1.2052011E+00 -1.2052024E+00  7.3391279E+00 -1.2051612E+00 -1.2051627E+00  5.0247839E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2102011E+00 -9.7067905E-01 -9.7068051E-01  1.0800520E+01 -9.7063612E-01 -9.7063771E-01  5.2102010E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3348141E+00 -1.5642779E+00 -1.5642789E+00  2.1859806E-01 -1.5642411E+00 -1.5642421E+00  4.3348141E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3646688E+00 -1.4850407E+00 -1.4850419E+00  1.2578155E+00 -1.4850003E+00 -1.4850015E+00  4.3646687E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4238841E+00 -1.3776240E+00 -1.3776253E+00  2.6744341E+00 -1.3775800E+00 -1.3775814E+00  4.4238840E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5169753E+00 -1.2374611E+00 -1.2374625E+00  4.5804654E+00 -1.2374134E+00 -1.2374149E+00  4.5169752E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6486979E+00 -1.0597457E+00 -1.0597474E+00  7.1119322E+00 -1.0596943E+00 -1.0596961E+00  4.6486977E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8240846E+00 -8.3939625E-01 -8.3939811E-01  1.0430715E+01 -8.3934095E-01 -8.3934289E-01  4.8240844E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9984797E+00 -1.4069452E+00 -1.4069466E+00  2.2846595E-01 -1.4068974E+00 -1.4068987E+00  3.9984791E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0290749E+00 -1.3311363E+00 -1.3311379E+00  1.2397781E+00 -1.3310840E+00 -1.3310856E+00  4.0290742E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0872047E+00 -1.2288743E+00 -1.2288761E+00  2.6131576E+00 -1.2288174E+00 -1.2288193E+00  4.0872041E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1768952E+00 -1.0960859E+00 -1.0960880E+00  4.4539698E+00 -1.0960244E+00 -1.0960265E+00  4.1768946E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3023707E+00 -9.2850058E-01 -9.2850290E-01  6.8890557E+00 -9.2843430E-01 -9.2843663E-01  4.3023702E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4680884E+00 -7.2161612E-01 -7.2161869E-01  1.0068143E+01 -7.2154494E-01 -7.2154754E-01  4.4680879E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6895644E+00 -1.2638527E+00 -1.2638546E+00  2.3913040E-01 -1.2637909E+00 -1.2637929E+00  3.6895646E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7207014E+00 -1.1913220E+00 -1.1913242E+00  1.2228417E+00 -1.1912545E+00 -1.1912569E+00  3.7207016E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7776220E+00 -1.0939978E+00 -1.0940003E+00  2.5535763E+00 -1.0939245E+00 -1.0939272E+00  3.7776223E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8639017E+00 -9.6826150E-01 -9.6826424E-01  4.3301951E+00 -9.6818231E-01 -9.6818523E-01  3.8639020E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9832787E+00 -8.1033255E-01 -8.1033560E-01  6.6706508E+00 -8.1024728E-01 -8.1025053E-01  3.9832789E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1396858E+00 -6.1623664E-01 -6.1624000E-01  9.7130241E+00 -6.1614514E-01 -6.1614872E-01  4.1396861E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4056836E+00 -1.1339206E+00 -1.1339231E+00  2.5067571E-01 -1.1338405E+00 -1.1338431E+00  3.4056835E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4371827E+00 -1.0645270E+00 -1.0645299E+00  1.2070984E+00 -1.0644398E+00 -1.0644427E+00  3.4371827E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4927874E+00 -9.7193417E-01 -9.7193742E-01  2.4957933E+00 -9.7183959E-01 -9.7184290E-01  3.4927874E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5756591E+00 -8.5294111E-01 -8.5294475E-01  4.2092662E+00 -8.5283901E-01 -8.5284273E-01  3.5756591E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6890921E+00 -7.0421473E-01 -7.0421876E-01  6.4568827E+00 -7.0410492E-01 -7.0410907E-01  3.6890921E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8365434E+00 -5.2226012E-01 -5.2226456E-01  9.3655859E+00 -5.2214243E-01 -5.2214701E-01  3.8365434E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1446320E+00 -1.0161693E+00 -1.0161728E+00  2.6319523E-01 -1.0160658E+00 -1.0160693E+00  3.1446322E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1763313E+00 -9.4977985E-01 -9.4978379E-01  1.1926530E+00 -9.4966725E-01 -9.4967122E-01  3.1763314E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2305289E+00 -8.6172140E-01 -8.6172583E-01  2.4399265E+00 -8.6159949E-01 -8.6160399E-01  3.2305291E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3100071E+00 -7.4917552E-01 -7.4918045E-01  4.0913238E+00 -7.4904408E-01 -7.4904911E-01  3.3100073E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4176561E+00 -6.0921646E-01 -6.0922190E-01  6.2479307E+00 -6.0907528E-01 -6.0908086E-01  3.4176563E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5565020E+00 -4.3878358E-01 -4.3878954E-01  9.0260628E+00 -4.3863242E-01 -4.3863857E-01  3.5565021E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9043745E+00 -9.0971268E-01 -9.0971748E-01  2.7679100E-01 -9.0957883E-01 -9.0958361E-01  2.9043744E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9361278E+00 -8.4620118E-01 -8.4620659E-01  1.1796223E+00 -8.4605581E-01 -8.4606124E-01  2.9361278E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9888413E+00 -7.6248833E-01 -7.6249436E-01  2.3861088E+00 -7.6233119E-01 -7.6233728E-01  2.9888413E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0649510E+00 -6.5610498E-01 -6.5611164E-01  3.9765242E+00 -6.5593579E-01 -6.5594256E-01  3.0649510E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1669802E+00 -5.2449509E-01 -5.2450241E-01  6.0439874E+00 -5.2431359E-01 -5.2432107E-01  3.1669803E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2975659E+00 -3.6499024E-01 -3.6499822E-01  8.6946964E+00 -3.6479615E-01 -3.6480436E-01  3.2975659E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6830248E+00 -8.1374433E-01 -8.1375078E-01  2.9157335E-01 -8.1357159E-01 -8.1357808E-01  2.6830248E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7147015E+00 -7.5299057E-01 -7.5299780E-01  1.1681352E+00 -7.5280325E-01 -7.5281057E-01  2.7147015E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7658673E+00 -6.7344177E-01 -6.7344981E-01  2.3344871E+00 -6.7323956E-01 -6.7324774E-01  2.7658673E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8386430E+00 -5.7294666E-01 -5.7295551E-01  3.8650381E+00 -5.7272922E-01 -5.7273829E-01  2.8386430E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9352205E+00 -4.4928366E-01 -4.4929335E-01  5.8452577E+00 -4.4905068E-01 -4.4906066E-01  2.9352205E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0578861E+00 -3.0013745E-01 -3.0014799E-01  8.3717336E+00 -2.9988859E-01 -2.9989950E-01  3.0578861E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4788397E+00 -7.2752871E-01 -7.2753745E-01  3.0765944E-01 -7.2730566E-01 -7.2731439E-01  2.4788399E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5103230E+00 -6.6941725E-01 -6.6942699E-01  1.1583308E+00 -6.6917581E-01 -6.6918562E-01  2.5103232E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5598896E+00 -5.9385708E-01 -5.9386785E-01  2.2852205E+00 -5.9359688E-01 -5.9360779E-01  2.5598898E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6293749E+00 -4.9898510E-01 -4.9899692E-01  3.7570486E+00 -4.9870573E-01 -4.9871778E-01  2.6293751E+00  0.0000000E+00  0.0000000E+00
