 0.0000000E+00  0.0000000E+00  1.6187267E+00  1.6178672E+00  1.6178668E+00  1.0429119E+01  1.6178706E+00  1.6178701E+00  1.6187268E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.6161813E-01  8.6072511E-01  8.6072484E-01  5.1238887E-03  8.6072758E-01  8.6072735E-01  8.6161799E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1154083E-01  9.1063538E-01  9.1063506E-01  1.0265259E+00  9.1063816E-01  9.1063787E-01  9.1154071E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.9469174E-01  9.9377394E-01  9.9377358E-01  2.3945649E+00  9.9377705E-01  9.9377670E-01  9.9469163E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1196822E+00  1.1187522E+00  1.1187518E+00  4.2280053E+00  1.1187556E+00  1.1187552E+00  1.1196821E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2960531E+00  1.2951109E+00  1.2951104E+00  6.6862478E+00  1.2951146E+00  1.2951142E+00  1.2960530E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5343290E+00  1.5333746E+00  1.5333741E+00  9.9776032E+00  1.5333788E+00  1.5333782E+00  1.5343289E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1511414E-01  8.1412250E-01  8.1412195E-01  4.9633751E-03  8.1412619E-01  8.1412567E-01  8.1511439E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.6294243E-01  8.6193725E-01  8.6193665E-01  9.7829139E-01  8.6194128E-01  8.6194071E-01  8.6294265E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.4234380E-01  9.4132519E-01  9.4132454E-01  2.2847781E+00  9.4132958E-01  9.4132895E-01  9.4234400E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0612563E+00  1.0602243E+00  1.0602236E+00  4.0389828E+00  1.0602291E+00  1.0602284E+00  1.0612564E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2284283E+00  1.2273831E+00  1.2273823E+00  6.3936499E+00  1.2273882E+00  1.2273875E+00  1.2284284E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4534678E+00  1.4524094E+00  1.4524086E+00  9.5470222E+00  1.4524150E+00  1.4524142E+00  1.4534679E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7025212E-01  7.6915203E-01  7.6915154E-01  4.8582943E-03  7.6915643E-01  7.6915589E-01  7.7025208E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1610967E-01  8.1499488E-01  8.1499431E-01  9.3268687E-01  8.1499977E-01  8.1499916E-01  8.1610964E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9195555E-01  8.9082618E-01  8.9082553E-01  2.1808530E+00  8.9083159E-01  8.9083089E-01  8.9195553E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0050930E+00  1.0039492E+00  1.0039485E+00  3.8597415E+00  1.0039551E+00  1.0039543E+00  1.0050930E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1635289E+00  1.1623707E+00  1.1623699E+00  6.1155097E+00  1.1623772E+00  1.1623763E+00  1.1635289E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3760180E+00  1.3748456E+00  1.3748447E+00  9.1365096E+00  1.3748526E+00  1.3748517E+00  1.3760180E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2699652E-01  7.2577772E-01  7.2577698E-01  4.8157416E-03  7.2578335E-01  7.2578261E-01  7.2699657E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7100152E-01  7.6976679E-01  7.6976596E-01  8.8962475E-01  7.6977306E-01  7.6977222E-01  7.7100155E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4347680E-01  8.4222630E-01  8.4222537E-01  2.0825680E+00  8.4223322E-01  8.4223229E-01  8.4347684E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.5112791E-01  9.4986176E-01  9.4986073E-01  3.6898850E+00  9.4986936E-01  9.4986832E-01  9.5112794E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1012682E+00  1.0999865E+00  1.0999854E+00  5.8512213E+00  1.0999948E+00  1.0999937E+00  1.1012682E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3018592E+00  1.3005621E+00  1.3005609E+00  8.7452252E+00  1.3005711E+00  1.3005699E+00  1.3018592E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8531243E-01  6.8396381E-01  6.8396292E-01  4.8431572E-03  6.8397122E-01  6.8397031E-01  6.8531243E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2757766E-01  7.2621188E-01  7.2621085E-01  8.4902004E-01  7.2622010E-01  7.2621906E-01  7.2757766E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9685840E-01  7.9547561E-01  7.9547445E-01  1.9897076E+00  7.9548467E-01  7.9548350E-01  7.9685840E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9929788E-01  8.9789824E-01  8.9789695E-01  3.5290286E+00  8.9790817E-01  8.9790686E-01  8.9929789E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0415617E+00  1.0401453E+00  1.0401439E+00  5.6001967E+00  1.0401562E+00  1.0401547E+00  1.0415617E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2308748E+00  1.2294419E+00  1.2294403E+00  8.3723538E+00  1.2294536E+00  1.2294520E+00  1.2308748E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4516776E-01  6.4367768E-01  6.4367640E-01  4.9486668E-03  6.4368731E-01  6.4368605E-01  6.4516774E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8580065E-01  6.8429211E-01  6.8429067E-01  8.1079062E-01  6.8430277E-01  6.8430134E-01  6.8580062E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5205422E-01  7.5052742E-01  7.5052582E-01  1.9020626E+00  7.5053914E-01  7.5053754E-01  7.5205418E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4954339E-01  8.4799850E-01  8.4799673E-01  3.3767988E+00  8.4801132E-01  8.4800955E-01  8.4954334E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8432934E-01  9.8276654E-01  9.8276459E-01  5.3618656E+00  9.8278049E-01  9.8277854E-01  9.8432929E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1629541E+00  1.1613735E+00  1.1613714E+00  8.0171054E+00  1.1613886E+00  1.1613865E+00  1.1629540E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0653065E-01  6.0488675E-01  6.0488510E-01  5.1410707E-03  6.0489918E-01  6.0489747E-01  6.0653062E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4563342E-01  6.4396977E-01  6.4396791E-01  7.7485718E-01  6.4398355E-01  6.4398163E-01  6.4563340E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0901892E-01  7.0733574E-01  7.0733366E-01  1.8194301E+00  7.0735090E-01  7.0734877E-01  7.0901891E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.0180621E-01  8.0010371E-01  8.0010140E-01  3.2328328E+00  8.0012030E-01  8.0011794E-01  8.0180620E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.2949342E-01  9.2777179E-01  9.2776925E-01  5.1356750E+00  9.2778985E-01  9.2778726E-01  9.2949341E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0979899E+00  1.0962494E+00  1.0962466E+00  7.6787142E+00  1.0962690E+00  1.0962661E+00  1.0979899E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6937036E-01  5.6755954E-01  5.6755728E-01  5.4294145E-03  5.6757580E-01  5.6757361E-01  5.6937040E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0704018E-01  6.0520835E-01  6.0520582E-01  7.4114286E-01  6.0522632E-01  6.0522384E-01  6.0704022E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6770867E-01  6.6585607E-01  6.6585326E-01  1.7416129E+00  6.6587581E-01  6.6587305E-01  6.6770871E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5603020E-01  7.5415707E-01  7.5415398E-01  3.0967789E+00  7.5417863E-01  7.5417557E-01  7.5603024E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7697903E-01  8.7508561E-01  8.7508222E-01  4.9210891E+00  8.7510904E-01  8.7510568E-01  8.7697907E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0358796E+00  1.0339661E+00  1.0339624E+00  7.3564384E+00  1.0339915E+00  1.0339878E+00  1.0358796E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3365864E-01  5.3166752E-01  5.3166457E-01  5.8238494E-03  5.3168866E-01  5.3168571E-01  5.3365868E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6998759E-01  5.6797422E-01  5.6797092E-01  7.0957388E-01  5.6799755E-01  5.6799424E-01  5.6998763E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2808228E-01  6.2604695E-01  6.2604329E-01  1.6684198E+00  6.2607254E-01  6.2606886E-01  6.2808232E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1216223E-01  7.1010521E-01  7.1010118E-01  2.9682958E+00  7.1013312E-01  7.1012907E-01  7.1216226E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.2671506E-01  8.2463663E-01  8.2463222E-01  4.7175885E+00  8.2466694E-01  8.2466250E-01  8.2671509E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.7652517E-01  9.7442559E-01  9.7442079E-01  7.0495599E+00  9.7445836E-01  9.7445353E-01  9.7652520E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9936722E-01  4.9718196E-01  4.9717803E-01  6.3350537E-03  4.9720923E-01  4.9720531E-01  4.9936723E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3444247E-01  5.3223381E-01  5.3222943E-01  6.8007909E-01  5.3226390E-01  5.3225951E-01  5.3444248E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9009903E-01  5.8786729E-01  5.8786245E-01  1.5996657E+00  5.8790028E-01  5.8789542E-01  5.9009904E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7015015E-01  6.6789567E-01  6.6789035E-01  2.8470528E+00  6.6793164E-01  6.6792629E-01  6.7015016E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7863221E-01  7.7635529E-01  7.7634949E-01  4.5246704E+00  7.7639433E-01  7.7638849E-01  7.7863222E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1983183E-01  9.1753278E-01  9.1752649E-01  6.7573834E+00  9.1757498E-01  9.1756863E-01  9.1983184E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6646924E-01  4.6407560E-01  4.6407043E-01  6.9747685E-03  4.6411093E-01  4.6410574E-01  4.6646918E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0037307E-01  4.9795502E-01  4.9794928E-01  6.5259032E-01  4.9799396E-01  4.9798818E-01  5.0037302E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5371980E-01  5.5127773E-01  5.5127138E-01  1.5351714E+00  5.5132037E-01  5.5131398E-01  5.5371975E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2994386E-01  6.2747813E-01  6.2747118E-01  2.7327296E+00  6.2752458E-01  6.2751757E-01  6.2994381E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3266390E-01  7.3017489E-01  7.3016731E-01  4.3418481E+00  7.3022527E-01  7.3021762E-01  7.3266386E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.6570865E-01  8.6319671E-01  8.6318849E-01  6.4792365E+00  8.6325112E-01  8.6324281E-01  8.6570861E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3493910E-01  4.3232299E-01  4.3231609E-01  7.7555140E-03  4.3236879E-01  4.3236189E-01  4.3493909E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6774900E-01  4.6510768E-01  4.6510004E-01  6.2704232E-01  4.6515808E-01  4.6515043E-01  4.6774900E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1890712E-01  5.1624102E-01  5.1623263E-01  1.4747634E+00  5.1629615E-01  5.1628772E-01  5.1890711E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9149531E-01  5.8880487E-01  5.8879571E-01  2.6250160E+00  5.8886486E-01  5.8885565E-01  5.9149530E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8874640E-01  6.8603204E-01  6.8602208E-01  4.1686507E+00  6.8609703E-01  6.8608701E-01  6.8874639E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1406866E-01  8.1133080E-01  8.1132004E-01  6.2144692E+00  8.1140093E-01  8.1139007E-01  8.1406865E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0475254E-01  4.0190002E-01  4.0189096E-01  8.6912732E-03  4.0195932E-01  4.0195024E-01  4.0475252E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3654121E-01  4.3366295E-01  4.3365294E-01  6.0337315E-01  4.3372814E-01  4.3371809E-01  4.3654120E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8562497E-01  4.8272148E-01  4.8271050E-01  1.4182747E+00  4.8279271E-01  4.8278168E-01  4.8562496E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5475831E-01  5.5183009E-01  5.5181812E-01  2.5236122E+00  5.5190754E-01  5.5189549E-01  5.5475831E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4681840E-01  6.4386594E-01  6.4385296E-01  4.0046231E+00  6.4394977E-01  6.4393668E-01  6.4681839E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.6482835E-01  7.6185214E-01  7.6183813E-01  5.9624535E+00  7.6194252E-01  7.6192837E-01  7.6482835E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7588637E-01  3.7278416E-01  3.7277217E-01  9.7972112E-03  3.7286100E-01  3.7284901E-01  3.7588640E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0672179E-01  4.0359369E-01  4.0358050E-01  5.8152408E-01  4.0367803E-01  4.0366481E-01  4.0672181E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5383872E-01  4.5068533E-01  4.5067091E-01  1.3655442E+00  4.5077738E-01  4.5076290E-01  4.5383875E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1968844E-01  5.1651034E-01  5.1649466E-01  2.4282286E+00  5.1661030E-01  5.1659452E-01  5.1968846E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0682106E-01  6.0361884E-01  6.0360187E-01  3.8493259E+00  6.0372691E-01  6.0370981E-01  6.0682108E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1790772E-01  7.1468193E-01  7.1466365E-01  5.7225829E+00  7.1479833E-01  7.1477988E-01  7.1790774E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4831882E-01  3.4495474E-01  3.4493893E-01  1.1090380E-02  3.4505411E-01  3.4503831E-01  3.4831888E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7826419E-01  3.7487460E-01  3.7485725E-01  5.6144019E-01  3.7498354E-01  3.7496617E-01  3.7826425E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2351525E-01  4.2010082E-01  4.2008191E-01  1.3164172E+00  4.2021960E-01  4.2020061E-01  4.2351530E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8624309E-01  4.8280452E-01  4.8278401E-01  2.3385859E+00  4.8293338E-01  4.8291274E-01  4.8624314E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6869798E-01  5.6523593E-01  5.6521379E-01  3.7023349E+00  5.6537512E-01  5.6535281E-01  5.6869803E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7323012E-01  6.6974525E-01  6.6972144E-01  5.4942726E+00  6.6989504E-01  6.6987101E-01  6.7323016E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2202943E-01  3.1839281E-01  3.1837205E-01  1.2589887E-02  3.1852136E-01  3.1850057E-01  3.2202941E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5114326E-01  3.4748216E-01  3.4745944E-01  5.4307051E-01  3.4762290E-01  3.4760010E-01  3.5114323E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9462294E-01  3.9093817E-01  3.9091346E-01  1.2707458E+00  3.9109142E-01  3.9106657E-01  3.9462291E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5438157E-01  4.5067393E-01  4.5064718E-01  2.2544152E+00  4.5084000E-01  4.5081305E-01  4.5438155E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3239518E-01  5.2866544E-01  5.2863662E-01  3.5632415E+00  5.2884465E-01  5.2881557E-01  5.3239516E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3072229E-01  6.2697121E-01  6.2694029E-01  5.2769584E+00  6.2716388E-01  6.2713263E-01  6.3072226E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9699917E-01  2.9308190E-01  2.9305454E-01  1.4317185E-02  2.9324806E-01  2.9322068E-01  2.9699912E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2533517E-01  3.2139534E-01  3.2136550E-01  5.2636834E-01  3.2157704E-01  3.2154710E-01  3.2533513E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6713168E-01  3.6317023E-01  3.6313786E-01  1.2283887E+00  3.6336784E-01  3.6333530E-01  3.6713164E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2406496E-01  4.2008281E-01  4.2004787E-01  2.1754580E+00  4.2029671E-01  4.2026152E-01  4.2406492E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9786108E-01  4.9385913E-01  4.9382158E-01  3.4316519E+00  4.9408972E-01  4.9405183E-01  4.9786104E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9031418E-01  5.8629334E-01  5.8625313E-01  5.0700972E+00  5.8654103E-01  5.8650037E-01  5.9031414E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7321055E-01  2.6900781E-01  2.6897183E-01  1.6297081E-02  2.6922260E-01  2.6918660E-01  2.7321055E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0081764E-01  2.9659538E-01  2.9655626E-01  5.1129211E-01  2.9682991E-01  2.9679068E-01  3.0081764E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4101299E-01  3.3677230E-01  3.3672998E-01  1.1892121E+00  3.3702703E-01  3.3698451E-01  3.4101299E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9525625E-01  3.9099819E-01  3.9095263E-01  2.1014666E+00  3.9127361E-01  3.9122773E-01  3.9525625E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6504645E-01  4.6077209E-01  4.6072324E-01  3.3071878E+00  4.6106869E-01  4.6101938E-01  4.6504645E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5193899E-01  5.4764938E-01  5.4759717E-01  4.8731660E+00  5.4796764E-01  5.4791485E-01  5.5193899E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5064823E-01  2.4615965E-01  2.4611241E-01  1.8558014E-02  2.4643715E-01  2.4638989E-01  2.5064825E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7757045E-01  2.7306682E-01  2.7301562E-01  4.9780562E-01  2.7336939E-01  2.7331804E-01  2.7757046E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1624054E-01  3.1172313E-01  3.1166790E-01  1.1530900E+00  3.1205135E-01  3.1199583E-01  3.1624056E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6792085E-01  3.6339091E-01  3.6333159E-01  2.0322040E+00  3.6374535E-01  3.6368560E-01  3.6792086E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3390502E-01  4.2936378E-01  4.2930032E-01  3.1894858E+00  4.2974505E-01  4.2968098E-01  4.3390503E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1553357E-01  5.1098227E-01  5.1091460E-01  4.6856620E+00  5.1139096E-01  5.1132250E-01  5.1553359E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2929883E-01  2.2453017E-01  2.2446823E-01  2.1133868E-02  2.2488846E-01  2.2482648E-01  2.2929882E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5557522E-01  2.5079781E-01  2.5073087E-01  4.8587962E-01  2.5118790E-01  2.5112075E-01  2.5557521E-01  0.0000000E+00  0.0000000E+00
