 0.0000000E+00  0.0000000E+00  1.1481917E+02  1.1481917E+02  1.1481917E+02  2.0703122E+02  1.1481917E+02  1.1481917E+02  1.1481917E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0000974E+02  1.0000974E+02  1.0000974E+02  2.3561923E-01  1.0000974E+02  1.0000974E+02  1.0000974E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.9342531E+01  9.9342532E+01  9.9342532E+01  3.2019335E+01  9.9342532E+01  9.9342533E+01  9.9342531E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8828936E+01  9.8828937E+01  9.8828937E+01  6.5133348E+01  9.8828937E+01  9.8828938E+01  9.8828936E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8474690E+01  9.8474691E+01  9.8474691E+01  9.9736395E+01  9.8474692E+01  9.8474692E+01  9.8474690E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8286925E+01  9.8286926E+01  9.8286927E+01  1.3602746E+02  9.8286927E+01  9.8286928E+01  9.8286925E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8274211E+01  9.8274212E+01  9.8274213E+01  1.7425605E+02  9.8274213E+01  9.8274214E+01  9.8274211E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5571960E+01  8.5571955E+01  8.5571955E+01  2.5452050E-01  8.5571955E+01  8.5571955E+01  8.5571960E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4972732E+01  8.4972728E+01  8.4972728E+01  2.6999627E+01  8.4972729E+01  8.4972729E+01  8.4972732E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4504927E+01  8.4504924E+01  8.4504925E+01  5.4817653E+01  8.4504925E+01  8.4504925E+01  8.4504927E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4174001E+01  8.4173998E+01  8.4173999E+01  8.3850634E+01  8.4173999E+01  8.4174000E+01  8.4174001E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3986610E+01  8.3986609E+01  8.3986609E+01  1.1427943E+02  8.3986610E+01  8.3986610E+01  8.3986610E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3950652E+01  8.3950651E+01  8.3950652E+01  1.4633281E+02  8.3950653E+01  8.3950654E+01  8.3950652E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3062226E+01  7.3062231E+01  7.3062231E+01  2.7420223E-01  7.3062231E+01  7.3062231E+01  7.3062226E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2525570E+01  7.2525575E+01  7.2525575E+01  2.2713275E+01  7.2525575E+01  7.2525575E+01  7.2525570E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2101569E+01  7.2101573E+01  7.2101574E+01  4.6016629E+01  7.2101574E+01  7.2101574E+01  7.2101569E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1795409E+01  7.1795413E+01  7.1795414E+01  7.0313266E+01  7.1795414E+01  7.1795415E+01  7.1795409E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1613305E+01  7.1613310E+01  7.1613310E+01  9.5769477E+01  7.1613311E+01  7.1613312E+01  7.1613305E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1562537E+01  7.1562542E+01  7.1562543E+01  1.2259681E+02  7.1562543E+01  7.1562545E+01  7.1562537E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2233900E+01  6.2233902E+01  6.2233902E+01  2.9459962E-01  6.2233902E+01  6.2233902E+01  6.2233898E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1754809E+01  6.1754811E+01  6.1754812E+01  1.9061851E+01  6.1754812E+01  6.1754812E+01  6.1754808E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1372517E+01  6.1372519E+01  6.1372520E+01  3.8525634E+01  6.1372520E+01  6.1372521E+01  6.1372516E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1091944E+01  6.1091946E+01  6.1091947E+01  5.8804789E+01  6.1091948E+01  6.1091949E+01  6.1091942E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0918887E+01  6.0918890E+01  6.0918892E+01  8.0053792E+01  6.0918892E+01  6.0918894E+01  6.0918886E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0860057E+01  6.0860060E+01  6.0860061E+01  1.0246970E+02  6.0860062E+01  6.0860064E+01  6.0860055E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2871677E+01  5.2871685E+01  5.2871685E+01  3.1563245E-01  5.2871684E+01  5.2871684E+01  5.2871675E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2445506E+01  5.2445514E+01  5.2445514E+01  1.5959508E+01  5.2445514E+01  5.2445514E+01  5.2445503E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2102744E+01  5.2102752E+01  5.2102753E+01  3.2166307E+01  5.2102753E+01  5.2102754E+01  5.2102742E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1848050E+01  5.1848057E+01  5.1848058E+01  4.9046913E+01  5.1848059E+01  5.1848060E+01  5.1848046E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1686823E+01  5.1686830E+01  5.1686832E+01  6.6746089E+01  5.1686833E+01  5.1686834E+01  5.1686819E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1625240E+01  5.1625248E+01  5.1625250E+01  8.5448455E+01  5.1625251E+01  5.1625253E+01  5.1625237E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4787271E+01  4.4787278E+01  4.4787279E+01  3.3719869E-01  4.4787279E+01  4.4787281E+01  4.4787264E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4409711E+01  4.4409718E+01  4.4409720E+01  1.3331391E+01  4.4409720E+01  4.4409722E+01  4.4409705E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4104260E+01  4.4104267E+01  4.4104269E+01  2.6783242E+01  4.4104270E+01  4.4104272E+01  4.4104253E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3875311E+01  4.3875318E+01  4.3875320E+01  4.0797342E+01  4.3875322E+01  4.3875324E+01  4.3875304E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3727885E+01  4.3727892E+01  4.3727895E+01  5.5510306E+01  4.3727897E+01  4.3727900E+01  4.3727878E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3667662E+01  4.3667669E+01  4.3667673E+01  7.1095873E+01  4.3667675E+01  4.3667679E+01  4.3667656E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7816297E+01  3.7816303E+01  3.7816304E+01  3.5918025E-01  3.7816303E+01  3.7816305E+01  3.7816289E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7483337E+01  3.7483342E+01  3.7483344E+01  1.1112246E+01  3.7483345E+01  3.7483348E+01  3.7483329E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7212946E+01  3.7212952E+01  3.7212955E+01  2.2241086E+01  3.7212956E+01  3.7212960E+01  3.7212939E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7009256E+01  3.7009261E+01  3.7009265E+01  3.3845213E+01  3.7009267E+01  3.7009272E+01  3.7009249E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6876921E+01  3.6876926E+01  3.6876931E+01  4.6054238E+01  3.6876934E+01  3.6876940E+01  3.6876914E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6821154E+01  3.6821160E+01  3.6821165E+01  5.9032154E+01  3.6821169E+01  3.6821176E+01  3.6821148E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1815130E+01  3.1815138E+01  3.1815142E+01  3.8143564E-01  3.1815149E+01  3.1815156E+01  3.1815131E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1523032E+01  3.1523040E+01  3.1523045E+01  9.2451984E+00  3.1523053E+01  3.1523060E+01  3.1523032E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1285449E+01  3.1285457E+01  3.1285463E+01  1.8421991E+01  3.1285471E+01  3.1285479E+01  3.1285449E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1106247E+01  3.1106255E+01  3.1106262E+01  2.8007108E+01  3.1106270E+01  3.1106279E+01  3.1106247E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0989730E+01  3.0989738E+01  3.0989746E+01  3.8123958E+01  3.0989755E+01  3.0989765E+01  3.0989730E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0940672E+01  3.0940679E+01  3.0940688E+01  4.8927604E+01  3.0940698E+01  3.0940709E+01  3.0940671E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6658207E+01  2.6658216E+01  2.6658220E+01  4.0380249E-01  2.6658229E+01  2.6658232E+01  2.6658203E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6403491E+01  2.6403501E+01  2.6403506E+01  7.6806952E+00  2.6403516E+01  2.6403521E+01  2.6403488E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6196482E+01  2.6196491E+01  2.6196498E+01  1.5223402E+01  2.6196509E+01  2.6196515E+01  2.6196479E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6040781E+01  2.6040790E+01  2.6040799E+01  2.3123578E+01  2.6040811E+01  2.6040818E+01  2.6040778E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5940354E+01  2.5940363E+01  2.5940373E+01  3.1498962E+01  2.5940386E+01  2.5940395E+01  2.5940351E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5899559E+01  2.5899569E+01  2.5899580E+01  4.0496260E+01  2.5899594E+01  2.5899604E+01  2.5899557E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2235977E+01  2.2235991E+01  2.2235997E+01  4.2609865E-01  2.2236015E+01  2.2236021E+01  2.2235978E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2015390E+01  2.2015403E+01  2.2015411E+01  6.3755756E+00  2.2015430E+01  2.2015437E+01  2.2015390E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1836743E+01  2.1836756E+01  2.1836766E+01  1.2556118E+01  2.1836785E+01  2.1836794E+01  2.1836743E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1703378E+01  2.1703391E+01  2.1703402E+01  1.9056094E+01  2.1703422E+01  2.1703433E+01  2.1703378E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1618934E+01  2.1618947E+01  2.1618960E+01  2.5987910E+01  2.1618981E+01  2.1618993E+01  2.1618934E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1587377E+01  2.1587390E+01  2.1587405E+01  3.3490300E+01  2.1587426E+01  2.1587441E+01  2.1587377E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8452615E+01  1.8452630E+01  1.8452641E+01  4.4811930E-01  1.8452656E+01  1.8452665E+01  1.8452613E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8263115E+01  1.8263130E+01  1.8263142E+01  5.2922598E+00  1.8263159E+01  1.8263170E+01  1.8263113E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8110662E+01  1.8110677E+01  1.8110691E+01  1.0342598E+01  1.8110710E+01  1.8110723E+01  1.8110660E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7998339E+01  1.7998354E+01  1.7998371E+01  1.5684401E+01  1.7998390E+01  1.7998406E+01  1.7998337E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7929472E+01  1.7929486E+01  1.7929506E+01  2.1424922E+01  1.7929527E+01  1.7929545E+01  1.7929470E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7907658E+01  1.7907672E+01  1.7907694E+01  2.7695181E+01  1.7907717E+01  1.7907737E+01  1.7907657E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5224410E+01  1.5224429E+01  1.5224442E+01  4.6964018E-01  1.5224467E+01  1.5224479E+01  1.5224410E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5063155E+01  1.5063173E+01  1.5063189E+01  4.3980465E+00  1.5063215E+01  1.5063231E+01  1.5063155E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4934780E+01  1.4934798E+01  1.4934817E+01  8.5154912E+00  1.4934845E+01  1.4934863E+01  1.4934780E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4842115E+01  1.4842133E+01  1.4842155E+01  1.2904195E+01  1.4842184E+01  1.4842205E+01  1.4842115E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4788185E+01  1.4788202E+01  1.4788227E+01  1.7666340E+01  1.4788257E+01  1.4788282E+01  1.4788185E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4776239E+01  1.4776255E+01  1.4776284E+01  2.2925388E+01  1.4776315E+01  1.4776343E+01  1.4776239E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2478231E+01  1.2478253E+01  1.2478271E+01  4.9041967E-01  1.2478302E+01  1.2478320E+01  1.2478232E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2342559E+01  1.2342580E+01  1.2342602E+01  3.6644965E+00  1.2342635E+01  1.2342656E+01  1.2342559E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2236205E+01  1.2236227E+01  1.2236252E+01  7.0163459E+00  1.2236287E+01  1.2236312E+01  1.2236206E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2161751E+01  1.2161772E+01  1.2161801E+01  1.0625109E+01  1.2161837E+01  1.2161867E+01  1.2161752E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2121933E+01  1.2121953E+01  1.2121988E+01  1.4587898E+01  1.2122025E+01  1.2122059E+01  1.2121934E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2119676E+01  1.2119695E+01  1.2119734E+01  1.9020728E+01  1.2119773E+01  1.2119811E+01  1.2119676E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0150132E+01  1.0150159E+01  1.0150185E+01  5.1020108E-01  1.0150222E+01  1.0150248E+01  1.0150130E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0037554E+01  1.0037580E+01  1.0037611E+01  3.0668978E+00  1.0037650E+01  1.0037681E+01  1.0037552E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.9512329E+00  9.9512586E+00  9.9512948E+00  5.7944893E+00  9.9513353E+00  9.9513712E+00  9.9512317E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8935087E+00  9.8935335E+00  9.8935751E+00  8.7689429E+00  9.8936176E+00  9.8936587E+00  9.8935075E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8668458E+00  9.8668697E+00  9.8669169E+00  1.2082261E+01  9.8669615E+00  9.8670079E+00  9.8668447E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8738613E+00  9.8738842E+00  9.8739370E+00  1.5843082E+01  9.8739838E+00  9.8740357E+00  9.8738602E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1842105E+00  8.1842419E+00  8.1842775E+00  5.2871971E-01  8.1843261E+00  8.1843614E+00  8.1842105E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.0923965E+00  8.0924267E+00  8.0924691E+00  2.5838018E+00  8.0925199E+00  8.0925618E+00  8.0923966E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.0241934E+00  8.0242223E+00  8.0242716E+00  4.8060518E+00  8.0243248E+00  8.0243733E+00  8.0241936E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9817077E+00  7.9817353E+00  7.9817917E+00  7.2681311E+00  7.9818473E+00  7.9819026E+00  7.9817079E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9671457E+00  7.9671721E+00  7.9672357E+00  1.0056870E+01  7.9672937E+00  7.9673561E+00  7.9671460E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9828385E+00  7.9828634E+00  7.9829345E+00  1.3273593E+01  7.9829951E+00  7.9830647E+00  7.9828388E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5315774E+00  6.5316125E+00  6.5316633E+00  5.4570242E-01  6.5317244E+00  6.5317742E+00  6.5315778E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4583500E+00  6.4583834E+00  6.4584429E+00  2.1966146E+00  6.4585067E+00  6.4585650E+00  6.4583504E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4064293E+00  6.4064610E+00  6.4065294E+00  4.0131109E+00  6.4065960E+00  6.4066629E+00  6.4064297E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3776995E+00  6.3777294E+00  6.3778071E+00  6.0643971E+00  6.3778764E+00  6.3779522E+00  6.3776999E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3741233E+00  6.3741514E+00  6.3742384E+00  8.4320643E+00  6.3743106E+00  6.3743956E+00  6.3741236E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3977656E+00  6.3977919E+00  6.3978885E+00  1.1210190E+01  6.3979637E+00  6.3980579E+00  6.3977659E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1494718E+00  5.1495119E+00  5.1495824E+00  5.6088200E-01  5.1496582E+00  5.1497276E+00  5.1494724E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0927964E+00  5.0928342E+00  5.0929160E+00  1.8892528E+00  5.0929951E+00  5.0930754E+00  5.0927970E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0554065E+00  5.0554420E+00  5.0555354E+00  3.3829565E+00  5.0556177E+00  5.0557093E+00  5.0554071E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0389748E+00  5.0390079E+00  5.0391132E+00  5.1075909E+00  5.0391989E+00  5.0393020E+00  5.0389754E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0452358E+00  5.0452664E+00  5.0453839E+00  7.1394494E+00  5.0454730E+00  5.0455879E+00  5.0452364E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0760079E+00  5.0760360E+00  5.0761659E+00  9.5654446E+00  5.0762587E+00  5.0763856E+00  5.0760085E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0004724E+00  4.0005181E+00  4.0006154E+00  5.7399849E-01  4.0007087E+00  4.0008050E+00  4.0004730E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9584525E+00  3.9584950E+00  3.9586070E+00  1.6478326E+00  3.9587040E+00  3.9588146E+00  3.9584530E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9339302E+00  3.9339694E+00  3.9340966E+00  2.8874387E+00  3.9341974E+00  3.9343226E+00  3.9339307E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9283789E+00  3.9284148E+00  3.9285574E+00  4.3546632E+00  3.9286621E+00  3.9288022E+00  3.9283793E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9433204E+00  3.9433528E+00  3.9435113E+00  6.1204613E+00  3.9436201E+00  3.9437754E+00  3.9433208E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9803459E+00  3.9803749E+00  3.9805496E+00  8.2646859E+00  3.9806626E+00  3.9808334E+00  3.9803463E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0518524E+00  3.0519022E+00  3.0520382E+00  5.8481638E-01  3.0521502E+00  3.0522840E+00  3.0518523E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0227217E+00  3.0227672E+00  3.0229223E+00  1.4604134E+00  3.0230387E+00  3.0231911E+00  3.0227216E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0094939E+00  3.0095350E+00  3.0097097E+00  2.5024123E+00  3.0098307E+00  3.0100019E+00  3.0094939E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0134555E+00  3.0134920E+00  3.0136867E+00  3.7687822E+00  3.0138124E+00  3.0140028E+00  3.0134554E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0359315E+00  3.0359634E+00  3.0361785E+00  5.3251248E+00  3.0363091E+00  3.0365192E+00  3.0359314E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0783049E+00  3.0783322E+00  3.0785680E+00  7.2443666E+00  3.0787038E+00  3.0789338E+00  3.0783049E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2749505E+00  2.2750031E+00  2.2751916E+00  5.9312851E-01  2.2753262E+00  2.2755119E+00  2.2749506E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2570692E+00  2.2571159E+00  2.2573292E+00  1.3167634E+00  2.2574689E+00  2.2576786E+00  2.2570693E+00  0.0000000E+00  0.0000000E+00
