 0.0000000E+00  0.0000000E+00  3.1896926E+02  3.1870754E+02  3.1870768E+02  1.5775925E+04  3.1870768E+02  3.1870754E+02  3.1896926E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1672151E-01  5.1651456E-02  5.1798974E-02  9.8660781E+03  5.1799664E-02  5.1652099E-02  3.1672148E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2080422E+01  5.1814663E+01  5.1814814E+01  1.0470869E+04  5.1814815E+01  5.1814664E+01  5.2080422E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0465814E+02  1.0439170E+02  1.0439185E+02  1.1122748E+04  1.0439185E+02  1.0439170E+02  1.0465814E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5810628E+02  1.5783916E+02  1.5783932E+02  1.1823026E+04  1.5783932E+02  1.5783916E+02  1.5810628E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1248596E+02  2.1221817E+02  2.1221833E+02  1.2572950E+04  2.1221834E+02  2.1221817E+02  2.1248596E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6786284E+02  2.6759439E+02  2.6759456E+02  1.3373714E+04  2.6759456E+02  2.6759439E+02  2.6786284E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2590815E-01  5.4039798E-02  5.4209754E-02  8.4090111E+03  5.4210698E-02  5.4040683E-02  3.2590827E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3853755E+01  4.3581186E+01  4.3581360E+01  8.9129373E+03  4.3581361E+01  4.3581187E+01  4.3853755E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7985790E+01  8.7712527E+01  8.7712705E+01  9.4549839E+03  8.7712707E+01  8.7712529E+01  8.7985790E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3276782E+02  1.3249387E+02  1.3249405E+02  1.0036045E+04  1.3249405E+02  1.3249387E+02  1.3276782E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7824943E+02  1.7797480E+02  1.7797498E+02  1.0656960E+04  1.7797498E+02  1.7797480E+02  1.7824943E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2448381E+02  2.2420851E+02  2.2420870E+02  1.1318523E+04  2.2420870E+02  2.2420851E+02  2.2448381E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3496901E-01  5.6177697E-02  5.6373532E-02  7.1567611E+03  5.6374797E-02  5.6178886E-02  3.3496893E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6858925E+01  3.6579422E+01  3.6579623E+01  7.5753804E+03  3.6579624E+01  3.6579424E+01  3.6858925E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3820752E+01  7.3540545E+01  7.3540750E+01  8.0246930E+03  7.3540752E+01  7.3540547E+01  7.3820752E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1125782E+02  1.1097692E+02  1.1097713E+02  8.5052768E+03  1.1097713E+02  1.1097692E+02  1.1125782E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4921052E+02  1.4892892E+02  1.4892914E+02  9.0176635E+03  1.4892914E+02  1.4892893E+02  1.4921052E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8772207E+02  1.8743979E+02  1.8744001E+02  9.5623515E+03  1.8744002E+02  1.8743980E+02  1.8772207E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4391813E-01  5.8080649E-02  5.8306320E-02  6.0816238E+03  5.8308048E-02  5.8082261E-02  3.4391817E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0920938E+01  3.0634378E+01  3.0634609E+01  6.4282423E+03  3.0634612E+01  3.0634380E+01  3.0920938E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1805258E+01  6.1517984E+01  6.1518220E+01  6.7994247E+03  6.1518223E+01  6.1517987E+01  6.1805258E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.3027550E+01  9.2739569E+01  9.2739810E+01  7.1955131E+03  9.2739813E+01  9.2739571E+01  9.3027550E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2462087E+02  1.2433219E+02  1.2433243E+02  7.6168133E+03  1.2433244E+02  1.2433219E+02  1.2462087E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5662049E+02  1.5633111E+02  1.5633136E+02  8.0636073E+03  1.5633137E+02  1.5633112E+02  1.5662049E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5276838E-01  5.9762428E-02  6.0022485E-02  5.1595323E+03  6.0024834E-02  5.9764613E-02  3.5276835E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5888649E+01  2.5594911E+01  2.5595177E+01  5.4455096E+03  2.5595180E+01  2.5594914E+01  2.5888649E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1630493E+01  5.1336031E+01  5.1336303E+01  5.7510137E+03  5.1336306E+01  5.1336034E+01  5.1630493E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7603650E+01  7.7308470E+01  7.7308748E+01  6.0762148E+03  7.7308752E+01  7.7308474E+01  7.7603650E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0383533E+02  1.0353944E+02  1.0353973E+02  6.4212572E+03  1.0353973E+02  1.0353945E+02  1.0383533E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3035446E+02  1.3005787E+02  1.3005816E+02  6.7862698E+03  1.3005817E+02  1.3005787E+02  1.3035446E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6153023E-01  6.1235645E-02  6.1535398E-02  4.3696035E+03  6.1538584E-02  6.1238623E-02  3.6153024E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1631637E+01  2.1330601E+01  2.1330908E+01  4.6046228E+03  2.1330911E+01  2.1330605E+01  2.1631637E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3030145E+01  4.2728375E+01  4.2728688E+01  4.8550484E+03  4.2728693E+01  4.2728379E+01  4.3030145E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4578169E+01  6.4275672E+01  6.4275993E+01  5.1209299E+03  6.4275998E+01  6.4275678E+01  6.4578169E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.6298264E+01  8.5995048E+01  8.5995375E+01  5.4022994E+03  8.5995381E+01  8.5995054E+01  8.6298264E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0821428E+02  1.0791035E+02  1.0791069E+02  5.6991825E+03  1.0791069E+02  1.0791036E+02  1.0821428E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7021517E-01  6.2513699E-02  6.2859209E-02  3.6936778E+03  6.2863541E-02  6.2517755E-02  3.7021518E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8037478E+01  1.7729026E+01  1.7729380E+01  3.8859899E+03  1.7729385E+01  1.7729031E+01  1.8037478E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5774785E+01  3.5465591E+01  3.5465952E+01  4.0903538E+03  3.5465958E+01  3.5465596E+01  3.5774785E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3599877E+01  5.3289947E+01  5.3290316E+01  4.3067377E+03  5.3290323E+01  5.3289953E+01  5.3599877E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1531581E+01  7.1220922E+01  7.1221300E+01  4.5351009E+03  7.1221308E+01  7.1220930E+01  7.1531581E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9589692E+01  8.9278313E+01  8.9278699E+01  4.7754032E+03  8.9278708E+01  8.9278322E+01  8.9589693E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7883121E-01  6.3607542E-02  6.4005842E-02  3.1160573E+03  6.4011716E-02  6.3613038E-02  3.7883126E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5009281E+01  1.4693299E+01  1.4693706E+01  3.2726698E+03  1.4693713E+01  1.4693305E+01  1.5009281E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9666830E+01  2.9350097E+01  2.9350513E+01  3.4386194E+03  2.9350522E+01  2.9350105E+01  2.9666830E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4366511E+01  4.4049034E+01  4.4049460E+01  3.6138235E+03  4.4049470E+01  4.4049043E+01  4.4366511E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9124161E+01  5.8805949E+01  5.8806384E+01  3.7981981E+03  5.8806395E+01  5.8805959E+01  5.9124161E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3956324E+01  7.3637383E+01  7.3637827E+01  3.9916651E+03  7.3637840E+01  7.3637395E+01  7.3956324E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8738607E-01  6.4527635E-02  6.4986836E-02  2.6231004E+03  6.4994808E-02  6.4535083E-02  3.8738608E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2463665E+01  1.2140041E+01  1.2140510E+01  2.7499613E+03  1.2140520E+01  1.2140050E+01  1.2463665E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4536356E+01  2.4211974E+01  2.4212454E+01  2.8839761E+03  2.4212465E+01  2.4211984E+01  2.4536356E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6618305E+01  3.6293173E+01  3.6293664E+01  3.0250349E+03  3.6293677E+01  3.6293185E+01  3.6618305E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8722937E+01  4.8397062E+01  4.8397564E+01  3.1730318E+03  4.8397579E+01  4.8397076E+01  4.8722937E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0864173E+01  6.0537564E+01  6.0538076E+01  3.3278721E+03  6.0538093E+01  6.0537579E+01  6.0864173E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9588582E-01  6.5284135E-02  6.5813601E-02  2.2029942E+03  6.5824424E-02  6.5294275E-02  3.9588582E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0328924E+01  9.9975506E+00  9.9980922E+00  2.3051410E+03  9.9981052E+00  9.9975628E+00  1.0328924E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0237342E+01  1.9905204E+01  1.9905758E+01  2.4126992E+03  1.9905773E+01  1.9905219E+01  2.0237342E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0132203E+01  2.9799309E+01  2.9799875E+01  2.5255483E+03  2.9799893E+01  2.9799326E+01  3.0132203E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0024968E+01  3.9691326E+01  3.9691905E+01  2.6435769E+03  3.9691925E+01  3.9691345E+01  4.0024968E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9927432E+01  4.9593051E+01  4.9593641E+01  2.7666880E+03  4.9593663E+01  4.9593072E+01  4.9927432E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0433479E-01  6.5886197E-02  6.6496708E-02  1.8455118E+03  6.6511399E-02  6.5899941E-02  4.0433481E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5434634E+00  8.2042381E+00  8.2048626E+00  1.9272032E+03  8.2048801E+00  8.2042545E+00  8.5434634E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6644451E+01  1.6304457E+01  1.6305096E+01  2.0129269E+03  1.6305116E+01  1.6304476E+01  1.6644451E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4716889E+01  2.4376136E+01  2.4376788E+01  2.1025643E+03  2.4376812E+01  2.4376158E+01  2.4716889E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2770628E+01  3.2429123E+01  3.2429789E+01  2.1960092E+03  3.2429816E+01  3.2429148E+01  3.2770628E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0815725E+01  4.0473476E+01  4.0474157E+01  2.2931724E+03  4.0474187E+01  4.0473504E+01  4.0815725E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1273530E-01  6.6341690E-02  6.7045723E-02  1.5418034E+03  6.7065636E-02  6.6360358E-02  4.1273529E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0544239E+00  6.7072507E+00  6.7079708E+00  1.6066317E+03  6.7079945E+00  6.7072728E+00  7.0544239E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3650210E+01  1.3302266E+01  1.3303002E+01  1.6744122E+03  1.3303030E+01  1.3302292E+01  1.3650210E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0208456E+01  1.9859750E+01  1.9860502E+01  1.7450360E+03  1.9860534E+01  1.9859780E+01  2.0208456E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6737671E+01  2.6388211E+01  2.6388980E+01  1.8184095E+03  2.6389015E+01  2.6388245E+01  2.6737671E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3246480E+01  3.2896275E+01  3.2897059E+01  1.8944574E+03  3.2897099E+01  3.2896312E+01  3.3246480E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2108755E-01  6.6658035E-02  6.7469953E-02  1.2842200E+03  6.7496974E-02  6.6683354E-02  4.2108747E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8164997E+00  5.4612900E+00  5.4621204E+00  1.3352098E+03  5.4621523E+00  5.4613199E+00  5.8164996E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1162580E+01  1.0806600E+01  1.0807449E+01  1.3883154E+03  1.0807486E+01  1.0806634E+01  1.1162580E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6466647E+01  1.6109905E+01  1.6110772E+01  1.4434433E+03  1.6110814E+01  1.6109944E+01  1.6466647E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1736083E+01  2.1378587E+01  2.1379473E+01  1.5005165E+03  2.1379521E+01  2.1378632E+01  2.1736083E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6978318E+01  2.6620078E+01  2.6620982E+01  1.5594771E+03  2.6621035E+01  2.6620127E+01  2.6978318E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2938911E-01  6.6841729E-02  6.7778110E-02  1.0661562E+03  6.7814727E-02  6.6876040E-02  4.2938912E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7908911E+00  4.4275659E+00  4.4285235E+00  1.1058464E+03  4.4285665E+00  4.4276062E+00  4.7908911E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1028138E+00  8.7387203E+00  8.7396991E+00  1.1470143E+03  8.7397488E+00  8.7387668E+00  9.1028138E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3371574E+01  1.3006722E+01  1.3007722E+01  1.1895846E+03  1.3007778E+01  1.3006775E+01  1.3371574E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7603596E+01  1.7237994E+01  1.7239015E+01  1.2334990E+03  1.7239079E+01  1.7238053E+01  1.7603596E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1805302E+01  2.1438959E+01  2.1440001E+01  1.2787179E+03  2.1440072E+01  2.1439025E+01  2.1805302E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3763454E-01  6.6898186E-02  6.7978150E-02  8.8190511E+02  6.8027768E-02  6.6944690E-02  4.3763450E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9444261E+00  3.5729178E+00  3.5740221E+00  9.1242284E+02  3.5740801E+00  3.5729721E+00  3.9444260E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4036470E+00  7.0313768E+00  7.0325054E+00  9.4394017E+02  7.0325721E+00  7.0314391E+00  7.4036470E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0820928E+01  1.0447906E+01  1.0449058E+01  9.7640082E+02  1.0449134E+01  1.0447976E+01  1.0820928E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4201865E+01  1.3828100E+01  1.3829277E+01  1.0097654E+03  1.3829362E+01  1.3828179E+01  1.4201865E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7552021E+01  1.7177523E+01  1.7178725E+01  1.0440127E+03  1.7178819E+01  1.7177611E+01  1.7552021E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4581381E-01  6.6831945E-02  6.8077522E-02  7.2655084E+02  6.8144749E-02  6.6894972E-02  4.4581381E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2487683E+00  2.8690250E+00  2.8702984E+00  7.4967275E+02  2.8703766E+00  2.8690982E+00  3.2487683E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0076845E+00  5.6271903E+00  5.6284916E+00  7.7344401E+02  5.6285811E+00  5.6272740E+00  6.0076845E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7274973E+00  8.3462627E+00  8.3475917E+00  7.9782708E+02  8.3476929E+00  8.3463571E+00  8.7274973E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1413081E+01  1.1031116E+01  1.1032473E+01  8.2280059E+02  1.1032586E+01  1.1031222E+01  1.1413081E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4069258E+01  1.3686573E+01  1.3687958E+01  8.4835995E+02  1.3688083E+01  1.3686690E+01  1.4069258E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5391251E-01  6.6646629E-02  6.8083185E-02  5.9585844E+02  6.8174238E-02  6.6731992E-02  4.5391254E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6797483E+00  2.2917372E+00  2.2932057E+00  6.1306376E+02  2.2933110E+00  2.2918358E+00  2.6797483E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8660268E+00  4.4772818E+00  4.4787820E+00  6.3066951E+02  4.4789021E+00  4.4773940E+00  4.8660268E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0170617E+00  6.6275938E+00  6.6291258E+00  6.4865553E+02  6.6292611E+00  6.6277201E+00  7.0170617E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1370918E+00  8.7469118E+00  8.7484756E+00  6.6701663E+02  8.7486265E+00  8.7470525E+00  9.1370918E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1230294E+01  1.0839413E+01  1.0841008E+01  6.8576276E+02  1.0841175E+01  1.0839568E+01  1.1230294E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6190968E-01  6.6345153E-02  6.8001870E-02  4.8618234E+02  6.8125127E-02  6.6460711E-02  4.6190970E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2167780E+00  1.8204920E+00  1.8221851E+00  4.9869924E+02  1.8223269E+00  1.8206247E+00  2.2167780E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9370737E+00  3.5400781E+00  3.5418075E+00  5.1144674E+02  3.5419685E+00  3.5402285E+00  3.9370737E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6265520E+00  5.2288586E+00  5.2306243E+00  5.2442008E+02  5.2308050E+00  5.2290273E+00  5.6265520E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2888875E+00  6.8905080E+00  6.8923099E+00  5.3762793E+02  6.8925108E+00  6.8906954E+00  7.2888875E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9276908E+00  8.5286364E+00  8.5304746E+00  5.5109221E+02  8.5306963E+00  8.5288431E+00  8.9276908E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6977662E-01  6.5929680E-02  6.7840078E-02  3.9439372E+02  6.8006875E-02  6.6086079E-02  4.6977662E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8423412E+00  1.4378058E+00  1.4397577E+00  4.0323723E+02  1.4399486E+00  1.4379845E+00  1.8423412E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1854845E+00  2.7802734E+00  2.7822667E+00  4.1220247E+02  2.7824824E+00  2.7804751E+00  3.1854845E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5024575E+00  4.0965834E+00  4.0986179E+00  4.2129764E+02  4.0988591E+00  4.0968086E+00  4.5024575E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7964316E+00  5.3899069E+00  5.3919827E+00  4.3054262E+02  5.3922501E+00  5.3901563E+00  5.7964316E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0705166E+00  6.6633536E+00  6.6654706E+00  4.3996858E+02  6.6657649E+00  6.6636279E+00  7.0705166E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7747365E-01  6.5401812E-02  6.7604363E-02  3.1780461E+02  6.7829958E-02  6.5613372E-02  4.7747365E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5415575E+00  1.1288420E+00  1.1310917E+00  3.2381080E+02  1.1313485E+00  1.1290824E+00  1.5415575E+00  0.0000000E+00  0.0000000E+00
