 0.0000000E+00  0.0000000E+00  4.0104118E+02  4.0104118E+02  4.0104118E+02  2.3041012E+04  4.0104124E+02  4.0104124E+02  4.0104118E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9136671E-02  2.9137407E-02  2.9137379E-02  1.5485931E+04  2.9200595E-02  2.9200568E-02  2.9136673E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5209377E+01  6.5209377E+01  6.5209377E+01  1.6064300E+04  6.5209443E+01  6.5209443E+01  6.5209377E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3016345E+02  1.3016345E+02  1.3016345E+02  1.6680107E+04  1.3016352E+02  1.3016352E+02  1.3016345E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9497127E+02  1.9497127E+02  1.9497127E+02  1.7333498E+04  1.9497134E+02  1.9497134E+02  1.9497127E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5971423E+02  2.5971423E+02  2.5971423E+02  1.8024589E+04  2.5971430E+02  2.5971430E+02  2.5971423E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2447498E+02  3.2447498E+02  3.2447498E+02  1.8753481E+04  3.2447506E+02  3.2447506E+02  3.2447498E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0886087E-02  3.0886406E-02  3.0886364E-02  1.2636499E+04  3.0963622E-02  3.0963579E-02  3.0886082E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2789097E+01  5.2789097E+01  5.2789097E+01  1.3099134E+04  5.2789177E+01  5.2789177E+01  5.2789097E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0531063E+02  1.0531063E+02  1.0531063E+02  1.3591159E+04  1.0531071E+02  1.0531071E+02  1.0531063E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5765999E+02  1.5765999E+02  1.5765999E+02  1.4112583E+04  1.5766008E+02  1.5766008E+02  1.5765999E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0990279E+02  2.0990279E+02  2.0990279E+02  1.4663391E+04  2.0990288E+02  2.0990288E+02  2.0990279E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6210560E+02  2.6210560E+02  2.6210560E+02  1.5243558E+04  2.6210570E+02  2.6210570E+02  2.6210560E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2744749E-02  3.2744483E-02  3.2744428E-02  1.0298778E+04  3.2838768E-02  3.2838718E-02  3.2744750E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2667038E+01  4.2667038E+01  4.2667038E+01  1.0667904E+04  4.2667136E+01  4.2667136E+01  4.2667038E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5064933E+01  8.5064932E+01  8.5064932E+01  1.1060008E+04  8.5065034E+01  8.5065034E+01  8.5064933E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2727859E+02  1.2727858E+02  1.2727858E+02  1.1475006E+04  1.2727869E+02  1.2727869E+02  1.2727859E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6936099E+02  1.6936099E+02  1.6936099E+02  1.1912798E+04  1.6936110E+02  1.6936110E+02  1.6936099E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1136581E+02  2.1136581E+02  2.1136581E+02  1.2373277E+04  2.1136593E+02  2.1136593E+02  2.1136581E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4719667E-02  3.4718611E-02  3.4718541E-02  8.3826436E+03  3.4833629E-02  3.4833559E-02  3.4719669E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4428637E+01  3.4428635E+01  3.4428635E+01  8.6763780E+03  3.4428755E+01  3.4428755E+01  3.4428637E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8593879E+01  6.8593878E+01  6.8593878E+01  8.9879933E+03  6.8594003E+01  6.8594003E+01  6.8593879E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0257272E+02  1.0257272E+02  1.0257272E+02  9.3173478E+03  1.0257285E+02  1.0257285E+02  1.0257272E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3640805E+02  1.3640804E+02  1.3640804E+02  9.6642872E+03  1.3640818E+02  1.3640818E+02  1.3640805E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7014323E+02  1.7014322E+02  1.7014322E+02  1.0028656E+04  1.7014337E+02  1.7014336E+02  1.7014323E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6818158E-02  3.6816062E-02  3.6815967E-02  6.8137279E+03  3.6956249E-02  3.6956156E-02  3.6818155E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7732505E+01  2.7732502E+01  2.7732502E+01  7.0467946E+03  2.7732649E+01  2.7732648E+01  2.7732505E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5212161E+01  5.5212158E+01  5.5212158E+01  7.2937035E+03  5.5212310E+01  5.5212310E+01  5.5212161E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.2510142E+01  8.2510139E+01  8.2510139E+01  7.5542785E+03  8.2510297E+01  8.2510297E+01  8.2510142E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0966126E+02  1.0966125E+02  1.0966125E+02  7.8283365E+03  1.0966142E+02  1.0966142E+02  1.0966126E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3670063E+02  1.3670063E+02  1.3670063E+02  8.1156970E+03  1.3670080E+02  1.3670080E+02  1.3670063E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9047954E-02  3.9044527E-02  3.9044399E-02  5.5305236E+03  3.9215231E-02  3.9215103E-02  3.9047957E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2297784E+01  2.2297780E+01  2.2297780E+01  5.7148770E+03  2.2297958E+01  2.2297958E+01  2.2297784E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4356148E+01  4.4356144E+01  4.4356144E+01  5.9098815E+03  4.4356329E+01  4.4356329E+01  4.4356148E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6242160E+01  6.6242155E+01  6.6242155E+01  6.1153449E+03  6.6242348E+01  6.6242348E+01  6.6242160E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7984155E+01  8.7984151E+01  8.7984150E+01  6.3310730E+03  8.7984350E+01  8.7984350E+01  8.7984155E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0961068E+02  1.0961067E+02  1.0961067E+02  6.5568779E+03  1.0961088E+02  1.0961088E+02  1.0961068E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1417119E-02  4.1412019E-02  4.1411840E-02  4.4822248E+03  4.1619662E-02  4.1619483E-02  4.1417118E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7893588E+01  1.7893583E+01  1.7893583E+01  4.6275522E+03  1.7893799E+01  1.7893799E+01  1.7893588E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5562655E+01  3.5562649E+01  3.5562649E+01  4.7810178E+03  3.5562874E+01  3.5562874E+01  3.5562655E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3071561E+01  5.3071555E+01  5.3071554E+01  4.9424264E+03  5.3071788E+01  5.3071788E+01  5.3071561E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0443460E+01  7.0443453E+01  7.0443453E+01  5.1115851E+03  7.0443696E+01  7.0443695E+01  7.0443460E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7701625E+01  8.7701618E+01  8.7701617E+01  5.2883108E+03  8.7701869E+01  8.7701868E+01  8.7701625E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3933968E-02  4.3926804E-02  4.3926572E-02  3.6268925E+03  4.4179122E-02  4.4178888E-02  4.3933969E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4330279E+01  1.4330271E+01  1.4330271E+01  3.7410285E+03  1.4330534E+01  1.4330533E+01  1.4330279E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8451376E+01  2.8451368E+01  2.8451368E+01  3.8613311E+03  2.8451641E+01  2.8451641E+01  2.8451376E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2426098E+01  4.2426089E+01  4.2426089E+01  3.9876114E+03  4.2426373E+01  4.2426372E+01  4.2426098E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6273441E+01  5.6273433E+01  5.6273432E+01  4.1196864E+03  5.6273727E+01  5.6273726E+01  5.6273441E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0012457E+01  7.0012448E+01  7.0012448E+01  4.2573858E+03  7.0012752E+01  7.0012752E+01  7.0012457E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6607009E-02  4.6597349E-02  4.6597029E-02  2.9299191E+03  4.6903619E-02  4.6903297E-02  4.6607012E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1452261E+01  1.1452250E+01  1.1452250E+01  3.0191887E+03  1.1452569E+01  1.1452569E+01  1.1452261E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2710388E+01  2.2710377E+01  2.2710377E+01  3.1130844E+03  2.2710708E+01  2.2710708E+01  2.2710388E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3836587E+01  3.3836576E+01  3.3836576E+01  3.2114297E+03  3.3836919E+01  3.3836919E+01  3.3836587E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4846517E+01  4.4846506E+01  4.4846506E+01  3.3140573E+03  4.4846862E+01  4.4846861E+01  4.4846517E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5755839E+01  5.5755828E+01  5.5755827E+01  3.4208144E+03  5.5756196E+01  5.5756195E+01  5.5755839E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9444787E-02  4.9432167E-02  4.9431731E-02  2.3627837E+03  4.9803491E-02  4.9803054E-02  4.9444793E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1319715E+00  9.1319585E+00  9.1319580E+00  2.4322801E+03  9.1323444E+00  9.1323439E+00  9.1319715E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8084062E+01  1.8084049E+01  1.8084048E+01  2.5052044E+03  1.8084449E+01  1.8084449E+01  1.8084062E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6918676E+01  2.6918662E+01  2.6918662E+01  2.5813966E+03  2.6919078E+01  2.6919077E+01  2.6918676E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5648782E+01  3.5648768E+01  3.5648768E+01  2.6607084E+03  3.5649199E+01  3.5649198E+01  3.5648782E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4287312E+01  4.4287298E+01  4.4287297E+01  2.7430079E+03  4.4287744E+01  4.4287743E+01  4.4287312E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2455677E-02  5.2439611E-02  5.2439018E-02  1.9019646E+03  5.2889281E-02  5.2888689E-02  5.2455677E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2649787E+00  7.2649623E+00  7.2649616E+00  1.9557823E+03  7.2654294E+00  7.2654286E+00  7.2649787E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4363200E+01  1.4363183E+01  1.4363182E+01  2.0121009E+03  1.4363668E+01  1.4363667E+01  1.4363200E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1357942E+01  2.1357925E+01  2.1357924E+01  2.0707795E+03  2.1358427E+01  2.1358426E+01  2.1357942E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8259999E+01  2.8259982E+01  2.8259981E+01  2.1316904E+03  2.8260502E+01  2.8260501E+01  2.8259999E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5080099E+01  3.5080083E+01  3.5080081E+01  2.1947240E+03  3.5080620E+01  3.5080619E+01  3.5080099E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5647572E-02  5.5627603E-02  5.5626809E-02  1.5281215E+03  5.6171504E-02  5.6170709E-02  5.5647578E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7658531E+00  5.7658330E+00  5.7658321E+00  1.5695423E+03  5.7663976E+00  5.7663966E+00  5.7658531E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1376737E+01  1.1376717E+01  1.1376716E+01  1.6127513E+03  1.1377303E+01  1.1377301E+01  1.1376737E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6897386E+01  1.6897366E+01  1.6897365E+01  1.6576277E+03  1.6897972E+01  1.6897971E+01  1.6897386E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2336825E+01  2.2336806E+01  2.2336804E+01  1.7040656E+03  2.2337433E+01  2.2337431E+01  2.2336825E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7703999E+01  2.7703979E+01  2.7703977E+01  1.7519771E+03  2.7704627E+01  2.7704625E+01  2.7703999E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9027495E-02  5.9003248E-02  5.9002167E-02  1.2253348E+03  5.9660267E-02  5.9659187E-02  5.9027490E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5647969E+00  4.5647728E+00  4.5647715E+00  1.2569810E+03  4.5654543E+00  4.5654530E+00  4.5647969E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9849741E+00  8.9849502E+00  8.9849487E+00  1.2898721E+03  8.9856563E+00  8.9856548E+00  8.9849741E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3327223E+01  1.3327199E+01  1.3327198E+01  1.3239076E+03  1.3327930E+01  1.3327928E+01  1.3327223E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7599125E+01  1.7599102E+01  1.7599100E+01  1.3590029E+03  1.7599857E+01  1.7599855E+01  1.7599125E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1808169E+01  2.1808146E+01  2.1808144E+01  1.3950918E+03  2.1808927E+01  2.1808925E+01  2.1808169E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2600952E-02  6.2572226E-02  6.2570759E-02  9.8050604E+02  6.3364865E-02  6.3363402E-02  6.2600952E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6048714E+00  3.6048432E+00  3.6048415E+00  1.0044696E+03  3.6056648E+00  3.6056631E+00  3.6048714E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0739943E+00  7.0739668E+00  7.0739648E+00  1.0292678E+03  7.0748176E+00  7.0748155E+00  7.0739943E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0476461E+01  1.0476434E+01  1.0476432E+01  1.0548204E+03  1.0477314E+01  1.0477312E+01  1.0476461E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3818666E+01  1.3818641E+01  1.3818638E+01  1.0810630E+03  1.3819550E+01  1.3819547E+01  1.3818666E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7106906E+01  1.7106882E+01  1.7106879E+01  1.1079497E+03  1.7107821E+01  1.7107818E+01  1.7106906E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6371214E-02  6.6338078E-02  6.6336086E-02  7.8288601E+02  6.7293025E-02  6.7291041E-02  6.6371210E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8396887E+00  2.8396567E+00  2.8396544E+00  8.0083008E+02  2.8406459E+00  2.8406435E+00  2.8396887E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5510347E+00  5.5510041E+00  5.5510014E+00  8.1930345E+02  5.5520277E+00  5.5520249E+00  5.5510347E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.2059260E+00  8.2058969E+00  8.2058939E+00  8.3824490E+02  8.2069550E+00  8.2069518E+00  8.2059260E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0809775E+01  1.0809748E+01  1.0809744E+01  8.5760937E+02  1.0810840E+01  1.0810837E+01  1.0809775E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3367894E+01  1.3367869E+01  1.3367865E+01  8.7736917E+02  1.3368996E+01  1.3368992E+01  1.3367894E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0338089E-02  7.0301088E-02  7.0298395E-02  6.2365431E+02  7.1449970E-02  7.1447282E-02  7.0338097E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2315032E+00  2.2314683E+00  2.2314651E+00  6.3689753E+02  2.2326575E+00  2.2326543E+00  2.2315032E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3406524E+00  4.3406197E+00  4.3406162E+00  6.5044687E+02  4.3418495E+00  4.3418458E+00  4.3406524E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4024856E+00  6.4024556E+00  6.4024515E+00  6.6425911E+02  6.4037260E+00  6.4037216E+00  6.4024856E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4215959E+00  8.4215686E+00  8.4215641E+00  6.7830662E+02  8.4228798E+00  8.4228749E+00  8.4215959E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0402479E+01  1.0402455E+01  1.0402450E+01  6.9257819E+02  1.0403807E+01  1.0403802E+01  1.0402479E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4496662E-02  7.4457059E-02  7.4453419E-02  4.9557918E+02  7.5837206E-02  7.5833570E-02  7.4496665E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7496517E+00  1.7496155E+00  1.7496113E+00  5.0516444E+02  1.7510431E+00  1.7510388E+00  1.7496517E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3815953E+00  3.3815627E+00  3.3815579E+00  5.1489711E+02  3.3830380E+00  3.3830330E+00  3.3815953E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9743372E+00  4.9743086E+00  4.9743032E+00  5.2475042E+02  4.9758316E+00  4.9758258E+00  4.9743372E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5317819E+00  6.5317576E+00  6.5317515E+00  5.3471239E+02  6.5333285E+00  6.5333219E+00  6.5317819E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.0577431E+00  8.0577234E+00  8.0577167E+00  5.4478612E+02  8.0593424E+00  8.0593350E+00  8.0577431E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.8835195E-02  7.8795355E-02  7.8790422E-02  3.9273453E+02  8.0450768E-02  8.0445836E-02  7.8835198E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3692620E+00  1.3692273E+00  1.3692216E+00  3.9948505E+02  1.3709384E+00  1.3709326E+00  1.3692620E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6242128E+00  2.6241836E+00  2.6241772E+00  4.0627477E+02  2.6259506E+00  2.6259438E+00  2.6242128E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8471095E+00  3.8470862E+00  3.8470790E+00  4.1309166E+02  3.8489092E+00  3.8489014E+00  3.8471095E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0412739E+00  5.0412570E+00  5.0412489E+00  4.1993731E+02  5.0431360E+00  5.0431273E+00  5.0412739E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2099457E+00  6.2099354E+00  6.2099266E+00  4.2682696E+02  6.2118708E+00  6.2118610E+00  6.2099457E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3332825E-02  8.3296684E-02  8.3290016E-02  3.1027579E+02  8.5279019E-02  8.5272351E-02  8.3332817E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0701960E+00  1.0701675E+00  1.0701599E+00  3.1484069E+02  1.0722150E+00  1.0722072E+00  1.0701960E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0283377E+00  2.0283172E+00  2.0283086E+00  3.1937597E+02  2.0304301E+00  2.0304210E+00  2.0283377E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9606751E+00  2.9606632E+00  2.9606536E+00  3.2388248E+02  2.9628415E+00  2.9628312E+00  2.9606751E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8700342E+00  3.8700313E+00  3.8700206E+00  3.2837331E+02  3.8722752E+00  3.8722635E+00  3.8700342E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7591681E+00  4.7591748E+00  4.7591630E+00  3.3287351E+02  4.7614844E+00  4.7614713E+00  4.7591681E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7956291E-02  8.7930128E-02  8.7921104E-02  2.4424769E+02  9.0299762E-02  9.0290743E-02  8.7956283E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3616884E-01  8.3615363E-01  8.3614335E-01  2.4713879E+02  8.3859931E-01  8.3858875E-01  8.3616883E-01  0.0000000E+00  0.0000000E+00
